# galaxy_id         redshift_true         ra                   dec                   mag_u_obs            magerr_u_obs           mag_g_obs            magerr_g_obs            mag_r_obs            magerr_r_obs            mag_i_obs            magerr_i_obs            mag_z_obs            magerr_z_obs            mag_y_obs            magerr_y_obs            Mag_true_r_lsst_z0    Mag_true_i_lsst_z0   
  1.0626966769E10   0.9208322763442993    68.9487043356028     -42.395627833061084   25.06182861328125    0.1796092838048935     24.85108757019043    0.03143489360809326     23.760704040527344   0.011672698892652988    22.79706573486328    0.008100318722426891    22.089122772216797   0.007748981472104788    21.79767417907715    0.011438223533332348    -21.845169067382812   -22.11725425720215   
  9.762500179E9     1.9495158195495605    65.04556144255956    -40.523602166473935   24.679569244384766   0.12655864655971527    24.647890090942383   0.02626563049852848     24.65572738647461    0.02433573082089424     24.624282836914062   0.033862482756376266    24.364059448242188   0.046984001994132996    24.738901138305664   0.15176120400428772     -21.552457809448242   -21.63800048828125   
  8.064033591E9     0.8420802354812622    67.22308456819182    -36.812770154407396   22.78692054748535    0.023225639015436172   22.715280532836914   0.006777392700314522    22.29401206970215    0.005762466695159674    21.56481170654297    0.0054498091340065      21.24285125732422    0.0057394723407924175   21.127880096435547   0.007537909783422947    -22.09371566772461    -22.329605102539062  
  8.938264703E9     0.6333839893341064    66.32129951196089    -38.88656533185084    26.672758102416992   0.789332926273346      25.527450561523438   0.057835549116134644    24.018278121948242   0.014229710213840008    22.895355224609375   0.008569516241550446    22.521087646484375   0.010049670934677124    22.189083099365234   0.015496055595576763    -20.217727661132812   -20.545944213867188  
  1.132561725E10    2.069681167602539     67.91721582044781    -43.83576870417388    24.672264099121094   0.12571553885936737    24.51895523071289    0.023468343541026115    24.590375900268555   0.02298663929104805     24.65416145324707    0.03478178754448891     24.666645050048828   0.06187019869685173     24.9776611328125     0.18900234997272491     -20.591121673583984   -20.595890045166016  
  1.194087324E10    1.1847736835479736    67.56144955438643    -44.81410675199719    23.667415618896484   0.05044391751289368    23.705448150634766   0.01206987164914608     23.80051612854004    0.012023596093058586    23.817392349243164   0.016787415370345116    23.401691436767578   0.020006079226732254    23.270751953125      0.03969826176762581     -20.63988494873047    -20.72625732421875   
  1.0501940052E10   0.9589303731918335    62.3501355541832     -41.73772302521587    24.250782012939453   0.08556801080703735    24.117164611816406   0.016690034419298172    23.433086395263672   0.009305284358561039    22.641122817993164   0.007466055452823639    22.071542739868164   0.007678943686187267    21.951406478881836   0.012836220674216747    -21.551904678344727   -21.723865509033203  
  8.937542097E9     0.2189316749572754    66.23851192413085    -39.688058070577014   25.041234970092773   0.17624883353710175    24.251060485839844   0.018659260123968124    23.799409866333008   0.012013605795800686    23.63441276550293    0.014460589736700058    23.534576416015625   0.022431734949350357    23.46946907043457    0.047515619546175       -16.314104080200195   -16.458370208740234  
  1.1313372819E10   0.6827073097229004    67.42968607299973    -43.004271180660965   24.533979415893555   0.11078792065382004    24.330562591552734   0.01995786651968956     23.753646850585938   0.011612024158239365    23.075275421142578   0.00958811491727829     22.886089324951172   0.013113322667777538    22.714752197265625   0.024201029911637306    -19.881216049194336   -20.086450576782227  
  1.125524459E10    1.488633394241333     64.8813590485829     -42.002069202166695   26.1126766204834     0.4715172350406647     25.616518020629883   0.06272044032812119     25.351547241210938   0.045317426323890686    24.596431732177734   0.03302837908267975     24.12940788269043    0.03800605982542038     23.346744537353516   0.04251788184046745     -21.775224685668945   -21.940156936645508  
  1.0565298422E10   1.0561003684997559    66.87199454210287    -42.67759215873368    25.376394271850586   0.2396983653306961     25.829389572143555   0.07616591453552246     25.362199783325195   0.04575695842504501     24.869108200073242   0.04221276566386223     24.234907150268555   0.041800133883953094    24.1022891998291     0.0846242755651474      -19.596534729003906   -19.686059951782227  
  1.1251529466E10   0.8494364023208618    66.40992669782281    -43.486747915484884   25.384052276611328   0.24138891696929932    25.337087631225586   0.04865541681647301     24.725534439086914   0.02587355114519596     23.682641983032227   0.015032525174319744    23.514713287353516   0.022049034014344215    23.49785804748535    0.04875539615750313     -19.662904739379883   -19.731792449951172  
  9.815467543E9     1.057725859731303     67.74847236564803    -39.52577491689748    25.038551330566406   0.17581696808338165    24.874473571777344   0.0320960134267807      25.03214454650879    0.033978745341300964    24.890762329101562   0.043047498911619186    24.54837989807129    0.05554969236254692     24.221466064453125   0.09438648819923401     -18.855449676513672   -18.824371337890625  
  8.001732495E9     0.9021433591842651    65.02466340828556    -37.545876391372175   22.916086196899414   0.025948405265808105   22.988292694091797   0.0076627884991467      22.768537521362305   0.006619495339691639    22.116464614868164   0.006096570286899805    21.774736404418945   0.006713497452437878    21.685144424438477   0.010553591884672642    -21.62554931640625    -21.768413543701172  
  1.0500180157E10   0.4015617370605469    63.571318171028295   -40.843812320361835   25.037012100219727   0.17556926608085632    24.605133056640625   0.02529950812458992     23.778478622436523   0.011827501468360424    23.51340675354004    0.013145139440894127    23.35897445678711    0.01929071545600891     23.133047103881836   0.03507280349731445     -18.009258270263672   -18.276155471801758  
  1.1255234679E10   1.4750406742095947    65.75411992021016    -43.31351697820152    99.0                 26.620824813842773     26.35283088684082    0.1230103000998497      25.871002197265625   0.07273310422897339     24.60550308227539    0.03329765051603317     24.035175323486328   0.03491988033056259     23.404541015625      0.04480013623833656     -22.168418884277344   -22.407546997070312  
  1.0569962821E10   1.790776014328003     65.3546253060433     -41.984533528950294   23.396909713745117   0.03959164768457413    23.446823120117188   0.010047736577689648    23.598142623901367   0.010388694703578949    23.758657455444336   0.015993084758520126    23.867389678955078   0.030058851465582848    23.831052780151367   0.06603598594665527     -21.054889678955078   -21.047565460205078  
  7.938670491E9     0.7776092290878296    61.024122925050435   -37.41481290217633    25.311445236206055   0.22582514584064484    25.239360809326172   0.044537730515003204    24.668781280517578   0.024615690112113953    23.860092163085938   0.017394956201314926    23.65277862548828    0.024867553263902664    23.591646194458008   0.05309194326400757     -19.454238891601562   -19.597749710083008  
  6.065933749E9     1.1922246898488187    64.74932002285878    -33.51110729878226    25.702016830444336   0.323259174823761      25.551090240478516   0.0590929239988327      25.278423309326172   0.04241479933261871     24.91277313232422    0.043913617730140686    24.195812225341797   0.04035044461488724     24.059654235839844   0.08138474076986313     -20.017589569091797   -20.09406852722168   
  1.0501007033E10   0.725797176361084     64.34480737943213    -42.11729151878986    26.989503860473633   1.0564743280410767     24.95160484313965    0.034383345395326614    23.53551483154297    0.009953182190656662    22.40587043762207    0.006726430729031563    21.96779441833496    0.007296851836144924    21.699960708618164   0.010663801804184914    -21.152053833007812   -21.449501037597656  
  1.0501682469E10   0.8681637048721313    64.2814729170187     -42.197293789498076   26.73945426940918    0.8392913937568665     25.91567611694336    0.08241663873195648     25.2086181640625     0.03982304781675339     24.18560218811035    0.022971702739596367    23.855546951293945   0.02974407561123371     23.78300666809082    0.06320272386074066     -19.355695724487305   -19.435962677001953  
  1.1251513667E10   0.8317179679870605    64.10579016468176    -43.5727559611531     22.866060256958008   0.02485383115708828    22.773197174072266   0.006938956677913666    22.156335830688477   0.0056100869551301      21.209239959716797   0.005252719856798649    20.80510139465332    0.005364580079913139    20.719995498657227   0.006362325046211481    -22.45315933227539    -22.662532806396484  
  6.064678094E9     0.9657092094421387    64.26690917491308    -33.570912921327185   23.98422622680664    0.06716025620698929    24.099933624267578   0.01645517908036709     23.795743942260742   0.011980755254626274    23.241689682006836   0.01074084173887968     22.82366371154785    0.012499907054007053    22.729984283447266   0.02452571876347065     -20.741573333740234   -20.860652923583984  
  8.87553994E9      0.5622920989990234    63.218564392270416   -38.43467457606535    25.735918045043945   0.33348768949508667    25.711193084716797   0.06837484240531921     24.96259307861328    0.03192881867289543     24.595170974731445   0.032991014420986176    24.532686233520508   0.05476168170571327     24.10854148864746    0.08511022478342056     -17.750873565673828   -17.933040618896484  
  9.813659195E9     0.7544797658920288    68.18239072740603    -40.46432261427212    24.154008865356445   0.07835519313812256    23.651485443115234   0.011599207296967506    22.780820846557617   0.006650605704635382    21.827978134155273   0.005689723417162895    21.466392517089844   0.00605745567008853     21.2890682220459     0.008210706524550915    -21.629512786865234   -21.8850040435791    
  1.05025045E10     1.0182156562805176    62.74848536329335    -41.866175030250126   29.87749671936035    15.093462944030762     27.102384567260742   0.24490544199943542     25.72273063659668    0.06351948529481888     24.721853256225586   0.03696271404623985     23.856197357177734   0.02976127341389656     23.647567749023438   0.05586332082748413     -20.220741271972656   -20.44009780883789   
  8.064210254E9     0.9086203575134277    66.68426338752886    -36.87113662257254    27.586973190307617   1.8311412334442139     26.726194381713867   0.1733086258172989      25.626047134399414   0.05815862864255905     24.72342872619629    0.03701510280370712     24.30402183532715    0.044496480375528336    24.368345260620117   0.10799384117126465     -19.121519088745117   -19.22498893737793   
  1.125015384E10    0.3366806830324817    66.05971293538786    -43.92477164581915    25.202972412109375   0.20443099737167358    24.565065383911133   0.024429338052868843    23.82758331298828    0.012270946055650711    23.588729858398438   0.0139443539083004      23.472457885742188   0.021258819848299026    23.2993221282959     0.04073470085859299     -17.429584503173828   -17.611927032470703  
  6.064669299E9     0.9844151735305786    63.523113752728385   -34.24617717227357    25.942550659179688   0.40323635935783386    26.018753051757812   0.09056802839040756     25.552350997924805   0.0543835423886776      24.695919036865234   0.0361107662320137      24.157920837402344   0.0389946885406971      24.078418731689453   0.0827944278717041      -19.488370895385742   -19.588104248046875  
  1.1312514271E10   0.13834956456307745   68.99749726798291    -43.32631194871838    25.719453811645508   0.3284803330898285     24.8778076171875     0.032191645354032516    24.549802780151367   0.022190649062395096    24.414077758789062   0.02807767689228058     24.34444236755371    0.04615586996078491     24.596651077270508   0.13317111134529114     -14.46320915222168    -14.556933403015137  
  7.067314862E9     1.3896336555480957    66.05833592761       -35.29510846049626    24.44513702392578    0.10215568542480469    24.407474517822266   0.021314069628715515    24.58782386779785    0.02293557859957218     24.612628936767578   0.033510610461235046    24.64509391784668    0.060666244477033615    24.20817756652832    0.09324382990598679     -19.74625587463379    -19.736297607421875  
  1.0628976354E10   1.3108766078948975    68.99564660345771    -41.61558245060766    24.681562423706055   0.12678906321525574    24.62396240234375    0.02572021074593067     24.390535354614258   0.01935255527496338     24.06983184814453    0.020782338455319405    23.539648056030273   0.022530708461999893    23.019128799438477   0.031673770397901535    -21.368804931640625   -21.527862548828125  
  7.938024794E9     0.5546996593475342    62.086084229537086   -36.339288047131326   28.088899612426758   2.9069225788116455     25.92827033996582    0.08337187767028809     24.597734451293945   0.02313433401286602     23.900341033935547   0.017991963773965836    23.684715270996094   0.025574330240488052    23.570451736450195   0.05207839235663414     -18.52249526977539    -18.70100212097168   
  1.1250176788E10   0.3864932060241699    66.28353072157938    -44.00388989989671    26.11205291748047    0.4712466597557068     25.84730339050293    0.07742301374673843     25.030179977416992   0.03391915187239647     24.86164093017578    0.041928812861442566    24.759693145751953   0.06735383719205856     24.541709899902344   0.12661901116371155     -16.533302307128906   -16.709041595458984  
  1.1252183454E10   0.9928665161132812    65.32120422330063    -42.97523693136529    24.495141983032227   0.10692773759365082    24.1898193359375     0.017726020887494087    23.647741317749023   0.010756215080618858    22.93453025817871    0.0087729562073946      22.347610473632812   0.008979898877441883    22.168106079101562   0.015234338119626045    -21.452396392822266   -21.628740310668945  
  1.0563655965E10   0.7463840246200562    66.96862214993595    -42.917227405559196   22.90731430053711    0.025752656161785126   22.727399826049805   0.006810153368860483    22.19368553161621    0.0056481994688510895   21.395090103149414   0.0053413803689181805   21.195833206176758   0.005685546435415745    21.09825325012207    0.0074288141913712025   -21.767745971679688   -21.91623306274414   
  8.875011411E9     0.14247306088896758   63.10501416177703    -39.86123004460911    24.4898681640625     0.10641326755285263    23.18496322631836    0.008526082150638103    22.53213882446289    0.006117069162428379    22.236703872680664   0.006326425354927778    22.044898986816406   0.0075757987797260284   21.97736167907715    0.013095737434923649    -16.69322395324707    -16.931650161743164  
  8.065581202E9     1.1233294010162354    67.17100136483096    -36.239464539857934   22.78980255126953    0.023282775655388832   22.8260498046875     0.007098003756254911    22.714282989501953   0.0064884270541369915   22.407936096191406   0.006731922272592783    21.78069496154785    0.006729271728545427    21.43618392944336    0.008955318480730057    -22.616668701171875   -22.843141555786133  
  1.1256016903E10   1.6078777313232422    65.41370492157446    -42.93516568292566    23.149517059326172   0.03180451691150665    23.074119567871094   0.008013403043150902    23.10704231262207    0.007702567148953676    22.994598388671875   0.009104214608669281    22.85300064086914    0.01278307382017374     22.56673812866211    0.02128220908343792     -22.847999572753906   -23.005290985107422  
  7.070992988E9     1.9186177253723145    65.99279701393971    -35.424544215462376   24.50177764892578    0.10757759213447571    24.50141143798828    0.023113761097192764    24.604310989379883   0.023267127573490143    24.728038787841797   0.03716888651251793     24.685298919677734   0.06293211132287979     24.644800186157227   0.1391926258802414      -20.495492935180664   -20.45517921447754   
  9.752764186E9     1.058882236480713     64.79294167540114    -41.4866194180198     26.694469451904297   0.8052564859390259     27.244903564453125   0.2792041003704071      25.64153289794922    0.05898548290133476     24.68825912475586    0.03586304932832718     23.815366744995117   0.028701504692435265    23.411746978759766   0.04509362205862999     -20.520462036132812   -20.75758171081543   
  7.062925907E9     0.4985666514245189    65.11320665995885    -35.647500342503434   25.79336929321289    0.3515658676624298     25.35825538635254    0.04959782585501671     23.989839553833008   0.013912241905927658    23.354894638061523   0.011657352559268475    23.059879302978516   0.015047806315124035    22.926660537719727   0.029171248897910118    -18.856910705566406   -19.072406768798828  
  7.000292604E9     0.4024109020465412    63.07878290806926    -36.742884812381085   99.0                 26.620824813842773     26.390417098999023   0.12732653319835663     25.25395393371582    0.04148713871836662     24.93722152709961    0.04489647224545479     24.72110939025879    0.06502266228199005     24.753904342651367   0.15386724472045898     -16.540945053100586   -16.701391220092773  
  8.064235703E9     0.8957829475402832    66.53949554255414    -37.191946542359176   26.752185821533203   0.8491873741149902     26.738231658935547   0.17523492872714996     25.41956901550293    0.04820074513554573     24.397716522216797   0.027673905715346336    23.701505661010742   0.025954797863960266    23.48884391784668    0.04835819453001022     -19.97667121887207    -20.220966339111328  
  1.0565027005E10   1.041553258895874     65.43819118304192    -42.3615938978129     22.871301651000977   0.02496590092778206    23.04754638671875    0.007900708355009556    22.862266540527344   0.006871040910482407    22.526643753051758   0.007076538633555174    22.083215713500977   0.007725234609097242    21.97525405883789    0.013074442744255066    -21.66522216796875    -21.804950714111328  
  6.062652068E9     0.33656442165374756   64.53247915089896    -34.8645345681972     26.643831253051758   0.7685965895652771     24.356016159057617   0.02039550058543682     23.029010772705078   0.007407425902783871    22.505746841430664   0.007011702284216881    22.240821838378906   0.008423155173659325    22.03891944885254    0.013740241527557373    -18.61948013305664    -18.967662811279297  
  7.064251407E9     0.8892191648483276    66.60100030819339    -34.76827891884821    25.721704483032227   0.32915961742401123    25.57902717590332    0.06061506271362305     25.16672134399414    0.038346946239471436    24.400867462158203   0.027751097455620766    24.122831344604492   0.03778156265616417     24.222637176513672   0.09448795020580292     -19.023086547851562   -19.04463768005371   
  1.1937740175E10   0.41682589054107666   67.52745774371876    -45.77349872926029    26.989839553833008   1.056800365447998      26.65839195251465    0.16284240782260895     25.074554443359375   0.035296306014060974    24.523141860961914   0.030935538932681084    24.06207275390625    0.03577316179871559     23.863943099975586   0.06804951280355453     -17.332263946533203   -17.685842514038086  
  7.064503592E9     0.951239550190264     65.56001497071587    -36.29342064964201    25.24834632873535    0.21312092244625092    25.469606399536133   0.054872144013643265    24.835901260375977   0.028524037450551987    23.939485549926758   0.01859566941857338     23.47994041442871    0.021396422758698463    23.466060638427734   0.04736863449215889     -19.955421447753906   -20.019018173217773  
  6.06586408E9      1.1776316165924072    63.57416990469935    -34.315077008619035   25.034509658813477   0.17516657710075378    24.721691131591797   0.028029048815369606    23.369413375854492   0.00894009880721569     22.277692794799805   0.0064145661890506744   21.471391677856445   0.006065862253308296    20.820127487182617   0.006592132616788149    -23.741249084472656   -24.049678802490234  
  8.064027739E9     0.8415074348449707    67.30630336178174    -36.21758068810232    25.910385131835938   0.39149001240730286    25.631017684936523   0.06355467438697815     25.26398277282715    0.041864894330501556    24.36500358581543    0.02688511088490486     24.33850860595703    0.04590832442045212     24.210479736328125   0.09344042092561722     -18.754899978637695   -18.767459869384766  
  7.938844727E9     0.7964687347412109    62.690743202928225   -37.04450171216322    26.146303176879883   0.48632535338401794    25.689048767089844   0.06700708717107773     24.570058822631836   0.02258409932255745     23.420339584350586   0.012241192162036896    23.020061492919922   0.014573325403034687    22.857818603515625   0.027445392683148384    -20.200212478637695   -20.39536476135254   
  1.1938636601E10   0.7772659063339233    67.94620738848533    -44.93574969201929    24.878795623779297   0.15187492966651917    24.878082275390625   0.03219953551888466     24.493816375732422   0.02114252746105194     23.703271865844727   0.015285857021808624    23.63543701171875    0.02449265494942665     23.628585815429688   0.05490649864077568     -19.177404403686523   -19.183853149414062  
  7.938341733E9     0.6420631514403429    62.47397197712654    -36.348436361816646   25.957372665405273   0.4087713658809662     25.55150032043457    0.05911501869559288     24.83378791809082    0.028470592573285103    24.330684661865234   0.026083599776029587    24.118894577026367   0.03764818236231804     23.86771583557129    0.06828409433364868     -18.421035766601562   -18.609020233154297  
  9.687614355E9     0.32188916206359863   62.40243756411057    -40.48100515511581    25.07671356201172    0.18207623064517975    24.74432373046875    0.02859487198293209     24.05345916748047    0.014635605737566948    23.837631225585938   0.017072249203920364    23.71235466003418    0.02620387077331543     23.624174118041992   0.05468614771962166     -17.02947235107422    -17.154386520385742  
  9.690266336E9     1.0907702445983887    61.93270681249722    -39.87717146773876    26.39200782775879    0.6096449494361877     26.21466636657715    0.10837140679359436     25.426403045654297   0.04850040748715401     24.915712356567383   0.044030629098415375    24.132503509521484   0.038112085312604904    23.840471267700195   0.06660622358322144     -19.713014602661133   -19.775253295898438  
  7.952925218E9     2.371541976928711     61.402890780021636   -37.02021195370229    24.74127769470215    0.13390883803367615    24.489608764648438   0.022878440096974373    24.569543838500977   0.022573966532945633    24.8588809967041     0.04182419553399086     24.94617462158203    0.07987362891435623     24.67530059814453    0.14314721524715424     -20.824077606201172   -20.87789535522461   
  1.0500990174E10   0.7222020626068115    63.53234694028305    -42.84863257203285    25.598087310791016   0.29382047057151794    25.3612060546875     0.049730777740478516    24.843425750732422   0.028715049847960472    24.129146575927734   0.021873435005545616    24.09617805480957    0.036886364221572876    24.14291000366211    0.08783167600631714     -18.585643768310547   -18.6047306060791    
  7.068485495E9     1.5886430740356445    66.20798271771777    -35.924074023722774   24.304677963256836   0.08987350016832352    24.349496841430664   0.02028227597475052     24.506601333618164   0.021376796066761017    24.38726234436035    0.027419116348028183    24.309207916259766   0.04470594599843025     23.97910499572754    0.07560271769762039     -21.10765266418457    -21.22353744506836   
  1.0500641965E10   0.5894836187362671    63.792333393839534   -42.67702116678189    27.733285903930664   2.0952141284942627     25.675521850585938   0.06618603318929672     24.51287841796875    0.021493036299943924    23.92821502685547    0.018419470638036728    23.731786727905273   0.02665657363831997     23.61910629272461    0.05443490296602249     -18.652650833129883   -18.841693878173828  
  7.938505427E9     0.695267915725708     62.14717282808756    -37.12439445828734    26.71894645690918    0.8236038684844971     26.07753562927246    0.09557611495256424     24.931991577148438   0.03106885962188244     24.207674026489258   0.02341764234006405     24.024070739746094   0.03457406535744667     23.90305519104004    0.07052464783191681     -18.7148494720459     -18.822120666503906  
  7.063266785E9     0.6205090284347534    65.48309939707319    -35.03026887046121    26.005414962768555   0.4272306263446808     25.213624954223633   0.04351425915956497     24.541807174682617   0.022037403658032417    24.079044342041016   0.020947696641087532    23.97292709350586    0.033026210963726044    23.805477142333984   0.06451208889484406     -18.519142150878906   -18.657573699951172  
  8.062623281E9     0.3049634195426252    66.86885262271872    -37.16202153638335    25.267963409423828   0.21699103713035583    25.193817138671875   0.04274317994713783     24.533857345581055   0.021886209025979042    24.23703384399414    0.024025585502386093    24.137760162353516   0.03829300403594971     24.078649520874023   0.0828118547797203      -16.50800132751465    -16.677629470825195  
  7.001182706E9     0.7487640380859375    62.033144562070675   -35.67743929707511    24.932889938354492   0.15959031879901886    24.743289947509766   0.02856874279677868     24.26141357421875    0.017355699092149734    23.480215072631836   0.0128124775364995      23.242006301879883   0.017479242756962776    23.091739654541016   0.033798061311244965    -19.773639678955078   -20.020633697509766  
  8.003093585E9     1.1315631866455078    63.909669965129844   -36.49962649959304    24.19964027404785    0.08167572319507599    24.216035842895508   0.018118616193532944    24.3917236328125     0.019372103735804558    24.462310791015625   0.02930515632033348     24.18534278869629    0.03997098281979561     24.154891967773438   0.08880094438791275     -19.289690017700195   -19.244449615478516  
  8.938452423E9     0.6850772383396969    65.15771295301435    -39.01826729335745    27.46216583251953    1.632380485534668      26.691577911376953   0.16788361966609955     25.42647933959961    0.048503778874874115    24.47014617919922    0.029509980231523514    24.13166618347168    0.038083266466856       23.9887638092041     0.07627347856760025     -18.654069900512695   -18.854248046875     
  6.063276708E9     0.64275062084198      64.87754505332947    -34.25222279495527    26.385908126831055   0.6062332987785339     26.259252548217773   0.11289330571889877     24.885189056396484   0.029800323769450188    23.955326080322266   0.018846729770302773    23.681991577148438   0.025513354688882828    23.467782974243164   0.04744287580251694     -18.97502326965332    -19.21715545654297   
  8.876170298E9     0.7398852109909058    63.74175533985643    -37.8956411555004     23.840343475341797   0.05895799398422241    23.515939712524414   0.010532614775002003    22.689390182495117   0.006431653629988432    21.692134857177734   0.005553281866014004    21.456579208374023   0.006041091401129961    21.300453186035156   0.008263659663498402    -21.532838821411133   -21.740528106689453  
  1.0506970635E10   1.6958541870117188    63.09164329160722    -41.91203151965454    25.97051239013672    0.4137386977672577     25.604753494262695   0.06205195188522339     25.287185668945312   0.04275223985314369     24.5476016998291     0.031618066132068634    23.835079193115234   0.029207991436123848    23.452068328857422   0.046771757304668427    -22.844066619873047   -23.071929931640625  
  1.1312714816E10   0.3781774323491577    67.33968785626344    -43.678928483758256   25.309974670410156   0.2255212813615799     24.121278762817383   0.016746649518609047    22.976491928100586   0.007225256413221359    22.684694290161133   0.007630584295839071    22.562110900878906   0.01033567450940609     22.487651824951172   0.019886016845703125    -18.641300201416016   -18.781848907470703  
  6.065586181E9     1.1282517910003662    64.22766103541976    -34.24718353493498    25.404356002807617   0.2459314614534378     25.380245208740234   0.05059667304158211     25.096879959106445   0.03601129725575447     24.851829528808594   0.0415586456656456      24.198543548583984   0.04044999182224274     23.904544830322266   0.07062073051929474     -19.92856788635254    -20.06575584411621   
  7.937854691E9     0.4712424932777623    62.057844779648356   -38.453666024026546   26.61779022216797    0.7503987550735474     25.710981369018555   0.06836163997650146     24.7051944732666     0.025414956733584404    24.330516815185547   0.026079753413796425    24.194438934326172   0.0403003916144371      23.93048858642578    0.07231520116329193     -17.60480499267578    -17.791780471801758  
  8.877157963E9     0.9938783645629883    63.28508455479991    -38.743818127664234   24.78733253479004    0.1396729052066803     24.576223373413086   0.024668246507644653    24.121549606323242   0.015463999472558498    23.449296951293945   0.01251287292689085     22.86284828186035    0.01288012508302927     22.694211959838867   0.02377072162926197     -20.931236267089844   -21.112403869628906  
  8.066936522E9     1.3683931827545166    67.84348738670283    -36.42673922545481    24.890277862548828   0.15348033607006073    25.061172485351562   0.0379311665892601      25.0479736328125     0.034464482218027115    24.826234817504883   0.04060891270637512     24.486228942871094   0.052496008574962616    24.02777862548828    0.07904490828514099     -20.501365661621094   -20.663297653198242  
  8.875045426E9     0.23664772510528564   63.72904764161142    -39.5251610458335     22.912073135375977   0.025858741253614426   21.262197494506836   0.005187594797462225    20.01846694946289    0.0050231595523655415   19.518442153930664   0.005020364187657833    19.231340408325195   0.005033313296735287    19.001731872558594   0.005088977515697479    -20.654151916503906   -21.047550201416016  
  8.875380176E9     0.4753611087799072    64.275400324735      -38.60178105118439    25.752017974853516   0.3384576737880707     25.623022079467773   0.06309334188699722     24.88739776611328    0.02985903061926365     24.643129348754883   0.03443939983844757     24.419212341308594   0.04939470812678337     24.24549674987793    0.09648801386356354     -17.330657958984375   -17.480327606201172  
  1.1250235955E10   0.4307211637496948    64.88697460124904    -43.25700046305428    24.426488876342773   0.1004321351647377     22.137996673583984   0.005728687159717083    20.59939956665039    0.00505252368748188     19.859895706176758   0.0050324611365795135   19.45505142211914    0.005045629572123289    19.184228897094727   0.0051175979897379875   -22.08080291748047    -22.494701385498047  
  8.937643749E9     0.35751795768737793   66.92890190255412    -38.112708757449596   25.453479766845703   0.25727662444114685    23.299896240234375   0.009136393666267395    21.710723876953125   0.005295813549309969    21.05558967590332    0.005197471007704735    20.734312057495117   0.005325250793248415    20.50800895690918    0.0059744021855294704   -20.276123046875      -20.673791885375977  
  9.812743433E9     0.42651212215423584   67.9957745418748     -40.12626523995196    26.626157760620117   0.7561979293823242     26.469114303588867   0.13686273992061615     25.221214294433594   0.04027848318219185     24.679811477661133   0.03559193015098572     24.45402717590332    0.05098157748579979     24.273784637451172   0.09902342408895493     -17.06663703918457    -17.401649475097656  
  7.063526519E9     0.7276122570037842    65.13729451609355    -35.799340648469034   27.131921768188477   1.2044479846954346     25.991426467895508   0.08833105117082596     25.17816925048828    0.03874458745121956     24.334375381469727   0.026168541982769966    24.245101928710938   0.04218683019280434     24.235349655151367   0.0955948457121849      -18.507125854492188   -18.57122802734375   
  8.063451917E9     0.6857856966518022    66.97288164027215    -36.88279626972851    99.0                 26.620824813842773     26.24411392211914    0.11133745312690735     25.418848037719727   0.04816913977265358     24.703702926635742   0.03636429086327553     24.483379364013672   0.05236007645726204     24.33712387084961    0.10494546592235565     -18.205503463745117   -18.346738815307617  
  9.692289228E9     1.4314141273498535    62.545108458741446   -39.82433306620925    26.923707962036133   0.9943913221359253     28.01435661315918    0.5667967796325684      26.42354393005371    0.12068315595388412     24.88077735900879    0.04266054555773735     24.303579330444336   0.04447869211435318     23.47962188720703    0.04795526713132858     -21.981555938720703   -22.267261505126953  
  8.87695279E9      0.9229843616485596    62.853069614430694   -37.87569947513007    26.12376594543457    0.4763495624065399     25.355852127075195   0.04948968440294266     24.661466598510742   0.024458464235067368    23.690858840942383   0.015132823027670383    23.280057907104492   0.018045689910650253    23.237878799438477   0.0385391041636467      -20.215089797973633   -20.334369659423828  
  9.690864194E9     1.1983978748321533    61.871412845498064   -41.469364300953316   99.0                 26.620824813842773     26.201868057250977   0.10710795968770981     25.440719604492188   0.049135249108076096    24.780107498168945   0.03895346075296402     23.92915916442871    0.03175961598753929     23.560617446899414   0.05161508917808533     -20.82583236694336    -21.030996322631836  
  6.062807293E9     0.4526679515838623    64.8887630376261     -34.807485306730534   24.891836166381836   0.15369896590709686    22.956090927124023   0.007540898863226175    21.445581436157227   0.0051930868066847324   20.73641014099121    0.005119249224662781    20.270557403564453   0.0051554301753640175   20.004138946533203   0.005432718899101019    -21.404544830322266   -21.813228607177734  
  9.814430648E9     0.9199967384338379    66.52060491842094    -40.59483828265338    27.84591293334961    2.3241565227508545     26.158872604370117   0.10296942293643951     25.065473556518555   0.035009801387786865    24.064186096191406   0.020681872963905334    23.537826538085938   0.02249506302177906     23.385257720947266   0.044025078415870667    -19.978239059448242   -20.117063522338867  
  7.001608967E9     0.827129847256257     62.6402586813273     -35.5898209559491     25.3062801361084     0.22475789487361908    25.836894989013672   0.07669001817703247     25.330114364624023   0.04444577544927597     24.31759262084961    0.02578473836183548     24.060531616210938   0.03572368249297142     24.032529830932617   0.07938946038484573     -19.055253982543945   -19.13437271118164   
  1.1313135206E10   0.598518967628479     68.1149450780878     -43.79766746527095    24.005441665649414   0.06846502423286438    23.679214477539062   0.01183764636516571     22.850439071655273   0.006837476044893265    22.19108009338379    0.006234338507056236    21.96407699584961    0.007284116465598345    21.783714294433594   0.011322412639856339    -20.471969604492188   -20.715646743774414  
