# galaxy_id redshift_true ra dec mag_u_obs magerr_u_obs mag_g_obs magerr_g_obs mag_r_obs magerr_r_obs mag_i_obs magerr_i_obs mag_z_obs magerr_z_obs mag_y_obs magerr_y_obs
8.876543069000000000e+09 8.326572179794311523e-01 6.244111626810320814e+01 -3.831287283757770012e+01 2.464203834533691406e+01 1.222886294126510620e-01 2.480652236938476562e+01 3.021444566547870636e-02 2.473419380187988281e+01 2.607157453894615173e-02 2.424767303466796875e+01 2.425028942525386810e-02 2.422545051574707031e+01 4.144462943077087402e-02 2.428483009338378906e+01 1.000314801931381226e-01
1.125114509900000000e+10 7.694026231765747070e-01 6.548854546409496891e+01 -4.390303325231815279e+01 3.102022171020507812e+01 4.323805618286132812e+01 2.707373619079589844e+01 2.385375648736953735e-01 2.591050338745117188e+01 7.540880888700485229e-02 2.479202651977539062e+01 3.937451168894767761e-02 2.436612319946289062e+01 4.707184433937072754e-02 2.416368484497070312e+01 8.951912075281143188e-02
8.066932331000000000e+09 1.352027177810668945e+00 6.705823674290232361e+01 -3.780109578935888948e+01 2.492379379272460938e+01 1.582659184932708740e-01 2.492279815673828125e+01 3.350970894098281860e-02 2.490099525451660156e+01 3.022232651710510254e-02 2.476550292968750000e+01 3.844423219561576843e-02 2.451949691772460938e+01 5.410863831639289856e-02 2.398219490051269531e+01 7.581617683172225952e-02
9.751714342000000000e+09 8.735467195510864258e-01 6.514616101328547870e+01 -4.068396077522864118e+01 2.610804557800292969e+01 4.695108234882354736e-01 2.564708137512207031e+01 6.449183821678161621e-02 2.523864936828613281e+01 4.091755300760269165e-02 2.429209899902343750e+01 2.521334588527679443e-02 2.398085594177246094e+01 3.326137736439704895e-02 2.403444290161132812e+01 7.952819019556045532e-02
1.131422134800000000e+10 8.715320825576782227e-01 6.749339397306538046e+01 -4.205817883420962744e+01 2.552475547790527344e+01 2.746809124946594238e-01 2.477797317504882812e+01 2.945918031036853790e-02 2.328635215759277344e+01 8.503980934619903564e-03 2.222200965881347656e+01 6.296079140156507492e-03 2.148260498046875000e+01 6.085020489990711212e-03 2.125092315673828125e+01 8.038775064051151276e-03
8.000459984000000000e+09 5.189506194041135778e-01 6.474273334122945300e+01 -3.774136544887587519e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.657274246215820312e+01 1.505229771137237549e-01 2.516917228698730469e+01 3.843173384666442871e-02 2.450092124938964844e+01 3.032911010086536407e-02 2.414874649047851562e+01 3.867359831929206848e-02 2.418902778625488281e+01 9.162209182977676392e-02
7.066211807000000000e+09 1.220797538757324219e+00 6.534409374032637174e+01 -3.552696640587904398e+01 2.480622100830078125e+01 1.421094387769699097e-01 2.507133865356445312e+01 3.827926144003868103e-02 2.497951889038085938e+01 3.241541609168052673e-02 2.493389701843261719e+01 4.476162046194076538e-02 2.442964744567871094e+01 4.986497014760971069e-02 2.426978492736816406e+01 9.866075962781906128e-02
8.012547500000000000e+09 1.974708795547485352e+00 6.400106807813025966e+01 -3.693284224547248584e+01 2.478677368164062500e+01 1.396017372608184814e-01 2.455684280395507812e+01 2.425483055412769318e-02 2.447949981689453125e+01 2.088345400989055634e-02 2.447551918029785156e+01 2.965130843222141266e-02 2.416642189025878906e+01 3.929460048675537109e-02 2.406511878967285156e+01 8.179309219121932983e-02
8.000874648000000000e+09 6.741832494735717773e-01 6.454721322209985601e+01 -3.708494408123954855e+01 2.869293594360351562e+01 5.069953918457031250e+00 2.610290336608886719e+01 9.782265126705169678e-02 2.510227966308593750e+01 3.618622943758964539e-02 2.436366653442382812e+01 2.685342915356159210e-02 2.420810508728027344e+01 4.080053791403770447e-02 2.413398742675781250e+01 8.711678534746170044e-02
8.937692512000000000e+09 3.763731718063354492e-01 6.595821048416708265e+01 -3.982262260716033353e+01 2.599036216735839844e+01 4.213598370552062988e-01 2.556993675231933594e+01 6.011546030640602112e-02 2.481760787963867188e+01 2.806527726352214813e-02 2.460361862182617188e+01 3.324137255549430847e-02 2.444982337951660156e+01 5.078746750950813293e-02 2.450196647644042969e+01 1.220829263329505920e-01
9.687744749000000000e+09 4.307224750518798828e-01 6.199576778204679073e+01 -4.154963548517307714e+01 2.096284103393554688e+01 6.887830793857574463e-03 2.056705474853515625e+01 5.068559665232896805e-03 1.975232505798339844e+01 5.016287323087453842e-03 1.945879364013671875e+01 5.018817260861396790e-03 1.923715591430664062e+01 5.033583380281925201e-03 1.907388877868652344e+01 5.099284928292036057e-03
7.001347534000000000e+09 7.850708961486816406e-01 6.360130890763004885e+01 -3.664378987963519307e+01 2.537062644958496094e+01 2.384326905012130737e-01 2.490909004211425781e+01 3.310202062129974365e-02 2.447213935852050781e+01 2.075160481035709381e-02 2.359609985351562500e+01 1.402604207396507263e-02 2.346079254150390625e+01 2.104634232819080353e-02 2.332329750061035156e+01 4.162644967436790466e-02
8.063246693000000000e+09 6.521784067153930664e-01 6.682159525760177132e+01 -3.750595853454546358e+01 2.555648612976074219e+01 2.828031480312347412e-01 2.407707977294921875e+01 1.614983938634395599e-02 2.265903091430664062e+01 6.365118548274040222e-03 2.160354804992675781e+01 5.479056853801012039e-03 2.125592422485351562e+01 5.755201913416385651e-03 2.095907020568847656e+01 6.970277521759271622e-03
8.065891637000000000e+09 1.166024208068847656e+00 6.764957388538597627e+01 -3.714121252125895012e+01 2.539500999450683594e+01 2.438302636146545410e-01 2.558477401733398438e+01 6.093279272317886353e-02 2.507483673095703125e+01 3.530522808432579041e-02 2.469729042053222656e+01 3.615525737404823303e-02 2.393491744995117188e+01 3.192344680428504944e-02 2.376343345642089844e+01 6.208397075533866882e-02
9.751369122000000000e+09 8.029322820210926803e-01 6.455165347750130422e+01 -4.010533648720799960e+01 2.640601348876953125e+01 6.175464987754821777e-01 2.589871597290039062e+01 8.114817738533020020e-02 2.546850013732910156e+01 5.039073154330253601e-02 2.485326766967773438e+01 4.161271452903747559e-02 2.459969902038574219e+01 5.820753052830696106e-02 2.460866546630859375e+01 1.346490234136581421e-01
7.000537840000000000e+09 5.705039501190185547e-01 6.199534478723023767e+01 -3.576821438944872966e+01 2.305699348449707031e+01 2.932742983102798462e-02 2.246833801269531250e+01 6.219076458364725113e-03 2.153129959106445312e+01 5.221497733145952225e-03 2.083032608032226562e+01 5.138144362717866898e-03 2.055523300170898438e+01 5.243995692580938339e-03 2.034068489074707031e+01 5.745248869061470032e-03
6.062643435000000000e+09 3.198835744606349230e-01 6.464387870202291708e+01 -3.402415608071593311e+01 2.693939018249511719e+01 1.008846282958984375e+00 2.572404479980468750e+01 6.918083876371383667e-02 2.493485641479492188e+01 3.114822134375572205e-02 2.470811843872070312e+01 3.650872409343719482e-02 2.446023178100585938e+01 5.127004906535148621e-02 2.437836265563964844e+01 1.089911907911300659e-01
9.687702512000000000e+09 3.894749898949263489e-01 6.255575706141689096e+01 -4.075116116496403862e+01 2.570817375183105469e+01 3.250923454761505127e-01 2.501876258850097656e+01 3.651455789804458618e-02 2.425458335876464844e+01 1.725701428949832916e-02 2.408398246765136719e+01 2.103707939386367798e-02 2.397833633422851562e+01 3.318658471107482910e-02 2.379350280761718750e+01 6.381109356880187988e-02
8.000043970000000000e+09 2.181427069310534206e-01 6.475566209724654243e+01 -3.690540229018562002e+01 2.662600708007812500e+01 7.560927867889404297e-01 2.543220901489257812e+01 5.303977802395820618e-02 2.478532791137695312e+01 2.727491222321987152e-02 2.449145889282226562e+01 3.007465973496437073e-02 2.442041778564453125e+01 4.944873973727226257e-02 2.415248489379882812e+01 8.860546350479125977e-02
8.875347405000000000e+09 4.494232368092568874e-01 6.289713750043749485e+01 -3.871277713580668944e+01 2.659928703308105469e+01 7.377287745475769043e-01 2.594317054748535156e+01 8.451547473669052124e-02 2.524673843383789062e+01 4.121761396527290344e-02 2.492807960510253906e+01 4.452621564269065857e-02 2.494339370727539062e+01 7.967070490121841431e-02 2.506603431701660156e+01 2.050014436244964600e-01
1.062509262500000000e+10 2.950342598160047847e-01 6.967959307819899095e+01 -4.329432685407291359e+01 2.581064414978027344e+01 3.571924269199371338e-01 2.524265480041503906e+01 4.467019811272621155e-02 2.446370506286621094e+01 2.060174755752086639e-02 2.416368865966796875e+01 2.253830060362815857e-02 2.395829963684082031e+01 3.259718045592308044e-02 2.374272346496582031e+01 6.092281267046928406e-02
1.062717689800000000e+10 9.839953184127807617e-01 6.813794447078905137e+01 -4.109850041125777409e+01 2.849547958374023438e+01 4.227004051208496094e+00 2.601892471313476562e+01 9.058223664760589600e-02 2.558176040649414062e+01 5.585910379886627197e-02 2.478357696533203125e+01 3.907563909888267517e-02 2.420748901367187500e+01 4.077789932489395142e-02 2.415810394287109375e+01 8.906219899654388428e-02
9.815027505000000000e+09 1.025055646896362305e+00 6.764999371940663764e+01 -3.981715875181220099e+01 2.520865058898925781e+01 2.054978013038635254e-01 2.532861518859863281e+01 4.828336834907531738e-02 2.504667091369628906e+01 3.442430868744850159e-02 2.448383331298828125e+01 2.987135760486125946e-02 2.387528419494628906e+01 3.027078695595264435e-02 2.370946121215820312e+01 5.910312011837959290e-02
9.812509462000000000e+09 1.392977237701416016e-01 6.776728924642165452e+01 -3.960376169907171118e+01 2.389497184753417969e+01 6.194376945495605469e-02 2.289678382873535156e+01 7.329395040869712830e-03 2.251073265075683594e+01 6.079657468944787979e-03 2.231945228576660156e+01 6.509935017675161362e-03 2.218340110778808594e+01 8.152726106345653534e-03 2.214561271667480469e+01 1.495967153459787369e-02
6.062949092000000000e+09 5.077699422836303711e-01 6.595337183926008606e+01 -3.430581158929729213e+01 2.708182716369628906e+01 1.150174498558044434e+00 2.652923011779785156e+01 1.446277052164077759e-01 2.540746879577636719e+01 4.767428711056709290e-02 2.494668960571289062e+01 4.528331011533737183e-02 2.474560928344726562e+01 6.649321317672729492e-02 2.477647399902343750e+01 1.570919454097747803e-01
1.125250827700000000e+10 1.010477304458618164e+00 6.471956940449385343e+01 -4.186531180863806156e+01 2.626991462707519531e+01 5.448808670043945312e-01 2.589945983886718750e+01 8.120357245206832886e-02 2.539019393920898438e+01 4.693299159407615662e-02 2.482861900329589844e+01 4.069638252258300781e-02 2.435339164733886719e+01 4.653179273009300232e-02 2.433021736145019531e+01 1.042825952172279358e-01
8.938041601000000000e+09 5.725127458572387695e-01 6.605270922089890462e+01 -3.749734956008760633e+01 2.466622543334960938e+01 1.250230818986892700e-01 2.406616592407226562e+01 1.600655540823936462e-02 2.321272468566894531e+01 8.152830414474010468e-03 2.258642768859863281e+01 7.272494491189718246e-03 2.234734153747558594e+01 8.978399448096752167e-03 2.212659263610839844e+01 1.473237108439207077e-02
9.751697789000000000e+09 8.787596225738525391e-01 6.471111395862799043e+01 -4.111283341056108043e+01 2.541135215759277344e+01 2.475158721208572388e-01 2.595743942260742188e+01 8.562628179788589478e-02 2.533238220214843750e+01 4.453741386532783508e-02 2.433375740051269531e+01 2.615426108241081238e-02 2.394245147705078125e+01 3.213893249630928040e-02 2.389505004882812500e+01 7.001049816608428955e-02
9.689653146000000000e+09 9.591058492660522461e-01 6.096010750651719690e+01 -4.029240656083244687e+01 2.856322097778320312e+01 4.499103069305419922e+00 2.678494071960449219e+01 1.829204559326171875e-01 2.573947143554687500e+01 6.449764221906661987e-02 2.483690834045410156e+01 4.100219905376434326e-02 2.418002700805664062e+01 3.977991268038749695e-02 2.398843002319335938e+01 7.625023275613784790e-02
1.050334923700000000e+10 1.180770874023437500e+00 6.250800649273475074e+01 -4.117346592513113279e+01 2.285276222229003906e+01 2.457142807543277740e-02 2.298256492614746094e+01 7.640728261321783066e-03 2.312146949768066406e+01 7.760540116578340530e-03 2.314535140991210938e+01 1.004698872566223145e-02 2.275946426391601562e+01 1.191017590463161469e-02 2.260165596008300781e+01 2.193364873528480530e-02
8.013112559000000000e+09 2.088314533233642578e+00 6.393861532018055982e+01 -3.785860071863840659e+01 2.392631530761718750e+01 6.372708827257156372e-02 2.353502845764160156e+01 1.067327987402677536e-02 2.343316268920898438e+01 9.305739775300025940e-03 2.350798416137695312e+01 1.308996789157390594e-02 2.341152191162109375e+01 2.017494663596153259e-02 2.327577590942382812e+01 3.987848758697509766e-02
9.750102647000000000e+09 2.879084076916385571e-01 6.555297689355401758e+01 -4.081615200227004436e+01 2.644659042358398438e+01 6.410394310951232910e-01 2.589186477661132812e+01 8.064187318086624146e-02 2.521341705322265625e+01 3.999599814414978027e-02 2.493295669555664062e+01 4.472357034683227539e-02 2.483034515380859375e+01 7.184481620788574219e-02 2.488432884216308594e+01 1.734611093997955322e-01
1.193764934200000000e+10 3.490570783615112305e-01 6.704959442925625979e+01 -4.433875978581291832e+01 2.510726928710937500e+01 1.872510015964508057e-01 2.478856277465820312e+01 2.973695099353790283e-02 2.400498962402343750e+01 1.408026367425918579e-02 2.375473785400390625e+01 1.594161801040172577e-02 2.360486602783203125e+01 2.384668216109275818e-02 2.347328186035156250e+01 4.768011346459388733e-02
9.813656734000000000e+09 7.490473985671997070e-01 6.833775256216307525e+01 -4.050575971478070869e+01 2.741199874877929688e+01 1.558694720268249512e+00 2.609740257263183594e+01 9.733096510171890259e-02 2.466206550598144531e+01 2.447128109633922577e-02 2.352499580383300781e+01 1.326404418796300888e-02 2.297926902770996094e+01 1.410716213285923004e-02 2.271732711791992188e+01 2.425569109618663788e-02
1.131288045200000000e+10 4.870038032531738281e-01 6.832927160434407199e+01 -4.395103399947257117e+01 2.370388793945312500e+01 5.212777853012084961e-02 2.341556739807128906e+01 9.840678423643112183e-03 2.259587669372558594e+01 6.235841661691665649e-03 2.237225151062011719e+01 6.639019586145877838e-03 2.226694107055664062e+01 8.552702143788337708e-03 2.220726966857910156e+01 1.572762988507747650e-02
7.062939425000000000e+09 5.011024074057103261e-01 6.736884692211016556e+01 -3.577349192088027507e+01 2.631277656555175781e+01 5.667916536331176758e-01 2.605500602722167969e+01 9.362413734197616577e-02 2.506246376037597656e+01 3.491545096039772034e-02 2.487413406372070312e+01 4.240484163165092468e-02 2.485571289062500000e+01 7.353052496910095215e-02 2.475181388854980469e+01 1.535716652870178223e-01
1.131279589700000000e+10 4.519871473312377930e-01 6.727571115650218303e+01 -4.326254982605178157e+01 2.525088119506835938e+01 2.136159539222717285e-01 2.504278373718261719e+01 3.730991855263710022e-02 2.402850341796875000e+01 1.434621773660182953e-02 2.372621345520019531e+01 1.557401847094297409e-02 2.354891395568847656e+01 2.271269075572490692e-02 2.336971282958984375e+01 4.340996593236923218e-02
7.937801572000000000e+09 4.463337659835815430e-01 6.259534655154203620e+01 -3.657832910089490497e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.584944915771484375e+01 7.757529616355895996e-02 2.438544273376464844e+01 1.926877535879611969e-02 2.371241569519042969e+01 1.539989747107028961e-02 2.334891891479492188e+01 1.912667043507099152e-02 2.312735939025878906e+01 3.489445522427558899e-02
8.000192124000000000e+09 3.774404525756835938e-01 6.466826771101665372e+01 -3.865616678410594176e+01 2.645403861999511719e+01 6.454473733901977539e-01 2.497139358520507812e+01 3.499720990657806396e-02 2.360504341125488281e+01 1.043862011283636093e-02 2.303195381164550781e+01 9.322582744061946869e-03 2.271653747558593750e+01 1.153806038200855255e-02 2.254467391967773438e+01 2.088185027241706848e-02
9.693141683000000000e+09 1.521527528762817383e+00 6.124926550994358365e+01 -3.943376873240020331e+01 2.380173110961914062e+01 5.693683028221130371e-02 2.394335365295410156e+01 1.449845638126134872e-02 2.410942459106445312e+01 1.531231775879859924e-02 2.411134719848632812e+01 2.153943665325641632e-02 2.405815696716308594e+01 3.564777225255966187e-02 2.362275123596191406e+01 5.461548268795013428e-02
8.063681122000000000e+09 7.726782560348510742e-01 6.761648587848799252e+01 -3.655010658658095224e+01 2.223278617858886719e+01 1.475120801478624344e-02 2.208751487731933594e+01 5.673249252140522003e-03 2.148638916015625000e+01 5.206110887229442596e-03 2.058062362670898438e+01 5.093701183795928955e-03 2.030029106140136719e+01 5.162855610251426697e-03 2.015202522277832031e+01 5.549645982682704926e-03
9.812749387000000000e+09 4.228992462158203125e-01 6.801126991778875208e+01 -4.070893973714042602e+01 2.484589958190917969e+01 1.473675966262817383e-01 2.538298606872558594e+01 5.072237923741340637e-02 2.449370765686035156e+01 2.114054560661315918e-02 2.419332122802734375e+01 2.312651276588439941e-02 2.410975265502929688e+01 3.733976930379867554e-02 2.396744155883789062e+01 7.480049878358840942e-02
1.062980916100000000e+10 1.424411296844482422e+00 6.892447805058191079e+01 -4.134502979460216210e+01 2.403068351745605469e+01 7.005100697278976440e-02 2.428177833557128906e+01 1.914900913834571838e-02 2.440355491638183594e+01 1.956828497350215912e-02 2.438264465332031250e+01 2.730740420520305634e-02 2.432320022583007812e+01 4.527579993009567261e-02 2.391590499877929688e+01 7.135808467864990234e-02
1.063346654300000000e+10 1.904592514038085938e+00 6.881317833722835076e+01 -4.126443563410030180e+01 2.453315925598144531e+01 1.107050776481628418e-01 2.439141654968261719e+01 2.102244459092617035e-02 2.422551155090332031e+01 1.684452407062053680e-02 2.421010398864746094e+01 2.346717938780784607e-02 2.382036781311035156e+01 2.882924489676952362e-02 2.355702400207519531e+01 5.144691094756126404e-02
1.125254637800000000e+10 1.035777091979980469e+00 6.478010553899285640e+01 -4.264187561658556547e+01 2.459657287597656250e+01 1.173096597194671631e-01 2.496518898010253906e+01 3.480366989970207214e-02 2.511424636840820312e+01 3.657785430550575256e-02 2.498714637756347656e+01 4.697488248348236084e-02 2.476200103759765625e+01 6.749580055475234985e-02 2.468802833557128906e+01 1.448311507701873779e-01
1.050478291400000000e+10 1.384017944335937500e+00 6.468580247874601241e+01 -4.179605088219530273e+01 2.459825134277343750e+01 1.174900978803634644e-01 2.479654121398925781e+01 2.994798496365547180e-02 2.472744369506835938e+01 2.591710537672042847e-02 2.459043502807617188e+01 3.285177052021026611e-02 2.427021408081054688e+01 4.315573722124099731e-02 2.376149559020996094e+01 6.197464838624000549e-02
1.193917928100000000e+10 9.099253416061401367e-01 6.832070531773068467e+01 -4.598173903548572383e+01 2.572712898254394531e+01 3.308050930500030518e-01 2.519561576843261719e+01 4.281258955597877502e-02 2.455935478210449219e+01 2.237517945468425751e-02 2.358644866943359375e+01 1.391929760575294495e-02 2.315538787841796875e+01 1.626720651984214783e-02 2.309212112426757812e+01 3.380963578820228577e-02
1.056384487700000000e+10 7.836595773696899414e-01 6.574811454343797834e+01 -4.116654373100696063e+01 2.597519111633300781e+01 4.155226647853851318e-01 2.554585456848144531e+01 5.881208553910255432e-02 2.419532585144042969e+01 1.642871834337711334e-02 2.307652091979980469e+01 9.595959447324275970e-03 2.261591720581054688e+01 1.073136832565069199e-02 2.239590263366699219e+01 1.839615590870380402e-02
9.813205123000000000e+09 6.152211944735389570e-01 6.720630314412264283e+01 -4.092587892606864841e+01 2.664550399780273438e+01 7.697829008102416992e-01 2.555397605895996094e+01 5.924841016530990601e-02 2.461931991577148438e+01 2.357370778918266296e-02 2.421744346618652344e+01 2.361800894141197205e-02 2.424443626403808594e+01 4.216152429580688477e-02 2.423400497436523438e+01 9.547740221023559570e-02
8.877500398000000000e+09 1.034298896789550781e+00 6.433091897053218133e+01 -3.883667153768765701e+01 2.478860473632812500e+01 1.398360729217529297e-01 2.497304725646972656e+01 3.504920750856399536e-02 2.501279640197753906e+01 3.339510783553123474e-02 2.487356185913085938e+01 4.238297417759895325e-02 2.451011466979980469e+01 5.364874005317687988e-02 2.446488761901855469e+01 1.179973110556602478e-01
1.193899654700000000e+10 8.243426084518432617e-01 6.857218862880908716e+01 -4.532846741857835582e+01 2.621489143371582031e+01 5.179892778396606445e-01 2.615415954589843750e+01 1.025255471467971802e-01 2.565999603271484375e+01 5.998666211962699890e-02 2.492064476013183594e+01 4.422761127352714539e-02 2.463882064819335938e+01 6.031988561153411865e-02 2.494417953491210938e+01 1.832723915576934814e-01
8.875564546000000000e+09 5.453650046293808673e-01 6.336935583760676138e+01 -3.847322607901136138e+01 2.586633491516113281e+01 3.759541213512420654e-01 2.505821418762207031e+01 3.783033415675163269e-02 2.386730003356933594e+01 1.264705881476402283e-02 2.342236518859863281e+01 1.225986238569021225e-02 2.327734756469726562e+01 1.800465397536754608e-02 2.319981956481933594e+01 3.724128752946853638e-02
1.062751469000000000e+10 1.012182950973510742e+00 6.933382931387372139e+01 -4.223505557951637002e+01 2.491198921203613281e+01 1.565632522106170654e-01 2.518574333190917969e+01 4.243293032050132751e-02 2.485569572448730469e+01 2.902941405773162842e-02 2.423968505859375000e+01 2.408146299421787262e-02 2.378892517089843750e+01 2.803688868880271912e-02 2.370512580871582031e+01 5.887015908956527710e-02
9.812542272000000000e+09 2.209670543670654297e-01 6.673763752790664228e+01 -4.080578402301272689e+01 2.548907852172851562e+01 2.658263742923736572e-01 2.358087539672851562e+01 1.102367043495178223e-02 2.246045684814453125e+01 5.996405147016048431e-03 2.198924827575683594e+01 5.894701462239027023e-03 2.171313095092773438e+01 6.557991728186607361e-03 2.148399162292480469e+01 9.227359667420387268e-03
9.813266534000000000e+09 6.358361244201660156e-01 6.720092157087894691e+01 -4.009403289960279437e+01 2.816588973999023438e+01 3.120475053787231445e+00 2.696460342407226562e+01 2.157638072967529297e-01 2.551725959777832031e+01 5.267469212412834167e-02 2.458001708984375000e+01 3.254706040024757385e-02 2.433367538452148438e+01 4.570757225155830383e-02 2.400766563415527344e+01 7.760352641344070435e-02
1.131402589200000000e+10 8.621768951416015625e-01 6.825769621648817065e+01 -4.274553124324419429e+01 2.545170593261718750e+01 2.568577527999877930e-01 2.515706825256347656e+01 4.134965687990188599e-02 2.453942871093750000e+01 2.199216932058334351e-02 2.351842880249023438e+01 1.319641061127185822e-02 2.318797111511230469e+01 1.671080291271209717e-02 2.312078094482421875e+01 3.468925878405570984e-02
7.000763046000000000e+09 6.477481126785278320e-01 6.348539217437403437e+01 -3.601451794447582699e+01 2.321096420288085938e+01 3.357320278882980347e-02 2.284796333312988281e+01 7.167376577854156494e-03 2.224982643127441406e+01 5.709897261112928391e-03 2.168502807617187500e+01 5.546931643038988113e-03 2.153455352783203125e+01 6.178014911711215973e-03 2.139847373962402344e+01 8.751566521823406219e-03
7.000083686000000000e+09 3.024033308029174805e-01 6.255342908495538268e+01 -3.623983254061740666e+01 2.573012733459472656e+01 3.317173719406127930e-01 2.454488182067871094e+01 2.400342002511024475e-02 2.373821258544921875e+01 1.148099638521671295e-02 2.336842346191406250e+01 1.177466381341218948e-02 2.318144035339355469e+01 1.662076264619827271e-02 2.301879119873046875e+01 3.166425973176956177e-02
1.193823987900000000e+10 6.219584941864013672e-01 6.860853826120701626e+01 -4.579594766431535646e+01 2.632430839538574219e+01 5.728362202644348145e-01 2.561681938171386719e+01 6.273762881755828857e-02 2.435172462463378906e+01 1.872533559799194336e-02 2.350785446166992188e+01 1.308865565806627274e-02 2.328542709350585938e+01 1.812736876308917999e-02 2.312440490722656250e+01 3.480196371674537659e-02
1.050400005300000000e+10 1.260917901992797852e+00 6.272567614205499353e+01 -4.138499947105535171e+01 2.484961128234863281e+01 1.478687077760696411e-01 2.503772735595703125e+01 3.714109584689140320e-02 2.479932785034179688e+01 2.761473320424556732e-02 2.450732040405273438e+01 3.050228953361511230e-02 2.387046813964843750e+01 3.014131076633930206e-02 2.351462173461914062e+01 4.950303584337234497e-02
1.194058025700000000e+10 1.113269567489624023e+00 6.872002231594126442e+01 -4.483784840477329681e+01 2.421589469909667969e+01 8.289304375648498535e-02 2.436642646789550781e+01 2.057756297290325165e-02 2.391873931884765625e+01 1.315842289477586746e-02 2.341318511962890625e+01 1.217529550194740295e-02 2.263782119750976562e+01 1.089943572878837585e-02 2.238057327270507812e+01 1.816000603139400482e-02
1.193966585800000000e+10 9.649982452392578125e-01 6.799869580177931994e+01 -4.526013533933485178e+01 2.665255546569824219e+01 7.747915387153625488e-01 2.642845344543457031e+01 1.318496465682983398e-01 2.500695419311523438e+01 3.322078660130500793e-02 2.400732231140136719e+01 1.969887316226959229e-02 2.327333068847656250e+01 1.794389076530933380e-02 2.294961738586425781e+01 2.977212518453598022e-02
8.938126630000000000e+09 5.802177190780639648e-01 6.624479409692425236e+01 -3.925090950220241126e+01 2.496588516235351562e+01 1.644888520240783691e-01 2.395997810363769531e+01 1.469170767813920975e-02 2.285544395446777344e+01 6.851613521575927734e-03 2.209405326843261719e+01 6.058110855519771576e-03 2.182056045532226562e+01 6.838230881839990616e-03 2.160305786132812500e+01 9.975040331482887268e-03
8.018671009000000000e+09 2.836355686187744141e+00 6.541412771843914697e+01 -3.738867796070924499e+01 2.710551834106445312e+01 1.175528526306152344e+00 2.559281158447265625e+01 6.138028204441070557e-02 2.494780731201171875e+01 3.151030093431472778e-02 2.480206871032714844e+01 3.973276168107986450e-02 2.482516098022460938e+01 7.150547206401824951e-02 2.485639381408691406e+01 1.690640896558761597e-01
1.063062309300000000e+10 1.506393194198608398e+00 6.899196598488987320e+01 -4.042417077118240343e+01 2.415346908569335938e+01 7.831676304340362549e-02 2.417694282531738281e+01 1.753687858581542969e-02 2.429988098144531250e+01 1.792417094111442566e-02 2.424699020385742188e+01 2.423577755689620972e-02 2.407557678222656250e+01 3.620988503098487854e-02 2.363148498535156250e+01 5.505130439996719360e-02
8.878105022000000000e+09 1.140448093414306641e+00 6.273970062643090984e+01 -3.871614629163926935e+01 2.563879013061523438e+01 3.050149083137512207e-01 2.550959205627441406e+01 5.690372735261917114e-02 2.511301612854003906e+01 3.653733804821968079e-02 2.479439926147460938e+01 3.945875540375709534e-02 2.399815177917480469e+01 3.378035500645637512e-02 2.385511779785156250e+01 6.750321388244628906e-02
6.062535109000000000e+09 2.079545214786230334e-01 6.520580870463059853e+01 -3.482821081511274741e+01 2.577004814147949219e+01 3.441128134727478027e-01 2.501295280456542969e+01 3.632476180791854858e-02 2.421297454833984375e+01 1.667031459510326385e-02 2.394376945495605469e+01 1.866327784955501556e-02 2.385395431518554688e+01 2.970196120440959930e-02 2.365165710449218750e+01 5.607160180807113647e-02
8.001159266000000000e+09 7.685710191726684570e-01 6.521154704802722790e+01 -3.692380188208938563e+01 2.390265083312988281e+01 6.237598881125450134e-02 2.384954071044921875e+01 1.346791256219148636e-02 2.354819488525390625e+01 1.003891229629516602e-02 2.291948509216308594e+01 8.693691343069076538e-03 2.276100921630859375e+01 1.192391850054264069e-02 2.267055702209472656e+01 2.328542247414588928e-02
1.056511603500000000e+10 1.016878529691965571e+00 6.658580839473322044e+01 -4.081211165282255848e+01 2.365863800048828125e+01 5.004717782139778137e-02 2.369272804260253906e+01 1.195640675723552704e-02 2.364899635314941406e+01 1.076575182378292084e-02 2.335951995849609375e+01 1.169725786894559860e-02 2.292872810363769531e+01 1.355613674968481064e-02 2.289097404479980469e+01 2.826247736811637878e-02
8.938027393000000000e+09 5.678249597549438477e-01 6.585118478198818082e+01 -3.943922670245504492e+01 2.666337394714355469e+01 7.825458645820617676e-01 2.604837036132812500e+01 9.305693209171295166e-02 2.489283180236816406e+01 3.000353835523128510e-02 2.420021629333496094e+01 2.326584234833717346e-02 2.400222587585449219e+01 3.390385955572128296e-02 2.390456962585449219e+01 7.062233984470367432e-02
9.818426236000000000e+09 1.563256978988647461e+00 6.758474023552177812e+01 -4.063884825906293230e+01 2.392420768737792969e+01 6.360553205013275146e-02 2.397067260742187500e+01 1.481777336448431015e-02 2.417779922485351562e+01 1.619300059974193573e-02 2.412569808959960938e+01 2.180830761790275574e-02 2.412823295593261719e+01 3.796595335006713867e-02 2.369226264953613281e+01 5.818405747413635254e-02
